iter	Passed	Remaining
616	81789	50770
617	81907	50629
618	82168	50575
619	82307	50446
620	82428	50306
621	82543	50163
622	82663	50022
623	82785	49883
624	82914	49748
625	83029	49605
626	83143	49461
627	83422	49415
628	83584	49300
629	83707	49161
630	83823	49018
631	83940	48876
632	84069	48741
633	84174	48593
634	84296	48453
635	84472	48345
636	84696	48265
637	84828	48131
638	84948	47991
639	85062	47847
640	85175	47703
641	85274	47551
642	85397	47413
643	85511	47270
644	85636	47133
645	85864	47052
646	86004	46923
647	86112	46776
648	86225	46633
649	86362	46502
650	86492	46368
651	86613	46229
652	86722	46083
653	86840	45943
654	87096	45875
655	87260	45758
656	87388	45623
657	87504	45480
658	87626	45342
659	87747	45203
660	87861	45060
661	87961	44911
662	88103	44782
663	88344	44704
664	88453	44559
665	88562	44414
666	88678	44272
667	88790	44129
668	88896	43982
669	89011	43841
670	89129	43701
671	89241	43558
672	89515	43493
673	89640	43357
674	89765	43220
675	89875	43076
676	89989	42934
677	90102	42791
678	90209	42647
679	90317	42502
680	90443	42366
681	90728	42304
682	90853	42167
683	90972	42028
684	91079	41883
685	91186	41738
686	91317	41604
687	91500	41494
688	91757	41417
689	92039	41351
690	92171	41217
691	92294	41078
692	92412	40939
693	92523	40795
694	92651	40659
695	92771	40520
696	92900	40385
697	93023	40248
698	93280	40167
699	93397	40027
700	93516	39887
701	93623	39743
702	93734	39600
703	93852	39460
704	93986	39327
705	94102	39186
706	94254	39061
707	95252	39285
708	95501	39197
709	95681	39081
710	95855	38962
711	96010	38835
712	96136	38697
713	96335	38588
714	96573	38494
715	96686	38350
716	96802	38208
717	96922	38067
718	97034	37923
719	97151	37781
720	97250	37632
721	97360	37487
722	97482	37348
723	97777	37274
724	97896	37133
725	98020	36994
726	98139	36853
727	98251	36709
728	98379	36571
729	98515	36437
730	98629	36294
731	98757	36157
732	99035	36074
733	99156	35934
734	99270	35791
735	99384	35648
736	99501	35507
737	99617	35365
738	99745	35228
739	99866	35088
740	99996	34951
741	100242	34855
742	100403	34729
743	100520	34587
744	100634	34445
745	100750	34303
746	100866	34162
747	100998	34026
748	101121	33887
749	101252	33750
750	101508	33655
751	101632	33517
752	101742	33373
753	101855	33231
754	101979	33092
755	102086	32948
756	102206	32808
757	102316	32665
758	102428	32523
759	102700	32431
760	102837	32297
761	102963	32159
762	103076	32017
763	103197	31877
764	103325	31740
765	103442	31599
766	103556	31458
767	103661	31314
768	103819	31186
769	104044	31078
770	104163	30938
771	104264	30793
772	104361	30646
773	104467	30503
774	104571	30359
775	104683	30218
776	104797	30076
777	104917	29937
778	105181	29839
779	105338	29710
780	105486	29579
781	105634	29447
782	105774	29314
783	105944	29188
784	106067	29050
785	106170	28906
786	106441	28808
787	106697	28705
788	106888	28584
789	107062	28459
790	107226	28331
791	107348	28192
792	107534	28070
793	107776	27962
794	107951	27836
795	108063	27694
796	108157	27548
797	108280	27409
798	108396	27268
799	108515	27128
800	108634	26989
801	108844	26871
802	109033	26749
803	109173	26614
804	109293	26474
805	109409	26334
806	109512	26190
807	109631	26050
808	109754	25912
809	109845	25766
810	110021	25639
811	110291	25535
812	110414	25396
813	110529	25256
814	110619	25109
815	110735	24969
816	110865	24832
817	110994	24695
818	111117	24557
819	111281	24427
820	111509	24312
821	111629	24172
822	111732	24029
823	111841	23888
824	111966	23750
825	112096	23613
826	112211	23473
827	112309	23329
828	112410	23187
829	112698	23082
830	112811	22942
831	112926	22802
832	113031	22660
833	113155	22522
834	113278	22384
835	113405	22246
836	113508	22105
837	113644	21969
838	113902	21857
839	114033	21720
840	114152	21581
841	114272	21443
842	114388	21303
843	114526	21168
844	114625	21025
845	114734	20885
846	114846	20745
847	115132	20637
848	115269	20501
849	115372	20359
850	115476	20218
851	115584	20077
852	115709	19940
853	115816	19799
854	115935	19661
855	116061	19524
856	116333	19411
857	116458	19274
858	116572	19134
859	116686	18995
860	116790	18854
861	116897	18714
862	117009	18575
863	117131	18437
864	117272	18302
865	117565	18191
866	117697	18055
867	117804	17915
868	117911	17774
869	118023	17635
870	118127	17495
871	118246	17357
872	118359	17218
873	118466	17078
874	118599	16942
875	118864	16825
876	118979	16686
877	119085	16547
878	119201	16408
879	119310	16269
880	119436	16132
881	119551	15994
882	119658	15855
883	119770	15716
884	119902	15580
885	120159	15460
886	120438	15343
887	120566	15206
888	120682	15068
889	120790	14929
890	120911	14791
891	121014	14651
892	121221	14524
893	121428	14397
894	121540	14258
895	121663	14121
896	121760	13981
897	121866	13842
898	122023	13708
899	122136	13570
900	122247	13432
901	122383	13296
902	122640	13173
903	122751	13035
904	122875	12898
905	122974	12758
906	123081	12620
907	123213	12484
908	123321	12345
909	123440	12208
910	123553	12070
911	123826	11948
912	123949	11811
913	124064	11673
914	124161	11534
915	124275	11396
916	124378	11257
917	124502	11121
918	124595	10981
919	124709	10844
920	124851	10709
921	125781	10640
922	125931	10505
923	126049	10367
924	126165	10229
925	126303	10093
926	126432	9956
927	126560	9819
928	126661	9680
929	126781	9542
930	127050	9416
931	127216	9281
932	127329	9143
933	127427	9004
934	127542	8866
935	127652	8728
936	127761	8590
937	127882	8452
938	128010	8315
939	128294	8189
940	128422	8052
941	128552	7915
942	128661	7776
943	128768	7638
944	128890	7501
945	129013	7364
946	129125	7226
947	129269	7090
948	129528	6960
949	129645	6823
950	129753	6685
951	129854	6547
952	129946	6408
953	130058	6271
954	130176	6133
955	130280	5996
956	130403	5859
957	130548	5723
958	130809	5592
959	130973	5457
960	131087	5319
961	131209	5182
962	131346	5046
963	131470	4909
964	131583	4772
965	131684	4634
966	131899	4501
967	132080	4366
968	132191	4229
969	132313	4092
970	132427	3955
971	132523	3817
972	132640	3680
973	132755	3543
974	132885	3407
975	133024	3271
976	133294	3137
977	133415	3001
978	133522	2864
979	133617	2726
980	133728	2590
981	133836	2453
982	133965	2316
983	134072	2180
984	134181	2043
985	134405	1908
986	134584	1772
987	134693	1635
988	134798	1499
989	134918	1362
990	135021	1226
991	135165	1090
992	135274	953
993	135397	817
994	135520	681
995	135789	545
996	135951	409
997	136051	272
998	136177	136
999	136288	0
