iter	F1	Logloss	F1:use_weights=true	F1:use_weights=false	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false
227	0.9029458781	0.3242482621	0.9029458781	0.9029458781	0.8693931398	0.8693931398	0.939192399	0.939192399
228	0.9030283652	0.3238339595	0.9030283652	0.9030283652	0.8695460943	0.8695460943	0.939192399	0.939192399
229	0.9031086544	0.3234000281	0.9031086544	0.9031086544	0.8697153667	0.8697153667	0.9391686461	0.9391686461
230	0.9030593018	0.3229819187	0.9030593018	0.9030593018	0.8696034661	0.8696034661	0.939192399	0.939192399
231	0.9030386772	0.3226357352	0.9030386772	0.9030386772	0.8695652174	0.8695652174	0.939192399	0.939192399
232	0.9030283652	0.3222167322	0.9030283652	0.9030283652	0.8695460943	0.8695460943	0.939192399	0.939192399
233	0.9030386772	0.3217904581	0.9030386772	0.9030386772	0.8695652174	0.8695652174	0.939192399	0.939192399
234	0.9029664984	0.321434622	0.9029664984	0.9029664984	0.8694313734	0.8694313734	0.939192399	0.939192399
235	0.9030099571	0.3210807243	0.9030099571	0.9030099571	0.8694916	0.8694916	0.939216152	0.939216152
236	0.9030453201	0.3205726034	0.9030453201	0.9030453201	0.8695164589	0.8695164589	0.939263658	0.939263658
237	0.9032206487	0.3201596482	0.9032206487	0.9032206487	0.869841619	0.869841619	0.939263658	0.939263658
